window_id,target_name,target_pair,target_set,was_in_original_v9_1_f,score_group,pair_name,object_A,object_B,n_valid_bootstrap,median_delta_B_minus_A,mean_delta_B_minus_A,q25_delta_B_minus_A,q75_delta_B_minus_A,prob_A_earlier,prob_B_earlier,prob_same_or_near,dominant_order_label,near_day_threshold,permutation_level,signflip_level,mode_stability_status,extreme_year_dominated_flag
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,mid,P-Jw,P,Jw,333,-4.0,-4.951951951951952,-8.0,-2.0,0.08108108108108109,0.8588588588588588,0.06006006006006006,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,mid,V-H,V,H,333,0.0,0.43543543543543545,-1.0,2.0,0.4954954954954955,0.3123123123123123,0.1921921921921922,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,mid,V-Je,V,Je,333,-4.0,-3.765765765765766,-6.0,-1.0,0.12612612612612611,0.7747747747747747,0.0990990990990991,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,mid,V-Jw,V,Jw,333,-7.0,-6.897897897897898,-9.0,-5.0,0.02702702702702703,0.9519519519519519,0.021021021021021023,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,mid,H-Je,H,Je,333,-4.0,-4.201201201201201,-6.0,-2.0,0.03303303303303303,0.93993993993994,0.02702702702702703,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,mid,H-Jw,H,Jw,333,-7.0,-7.333333333333333,-10.0,-5.0,0.012012012012012012,0.978978978978979,0.009009009009009009,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_H_delta_peak,Jw-H,original_priority,True,mid,Je-Jw,Je,Jw,333,-3.0,-3.1321321321321323,-6.0,0.0,0.2072072072072072,0.6876876876876877,0.10510510510510511,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,P-V,P,V,334,4.0,4.311377245508982,1.0,8.0,0.8023952095808383,0.15568862275449102,0.041916167664670656,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,P-H,P,H,334,4.0,3.595808383233533,2.0,6.0,0.8293413173652695,0.12874251497005987,0.041916167664670656,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,P-Je,P,Je,334,-1.0,-1.3892215568862276,-4.0,1.0,0.31137724550898205,0.5838323353293413,0.10479041916167664,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,P-Jw,P,Jw,334,-5.0,-5.311377245508982,-9.0,-1.25,0.12275449101796407,0.8173652694610778,0.059880239520958084,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,V-H,V,H,334,-1.0,-0.7155688622754491,-2.0,1.0,0.2634730538922156,0.5059880239520959,0.23053892215568864,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,V-Je,V,Je,334,-6.0,-5.700598802395209,-8.0,-3.0,0.04790419161676647,0.9281437125748503,0.023952095808383235,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,V-Jw,V,Jw,334,-9.0,-9.622754491017965,-12.0,-7.0,0.023952095808383235,0.9670658682634731,0.008982035928143712,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,H-Je,H,Je,334,-5.0,-4.985029940119761,-7.0,-3.0,0.017964071856287425,0.9520958083832335,0.029940119760479042,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,H-Jw,H,Jw,334,-9.0,-8.907185628742514,-12.0,-7.0,0.02694610778443114,0.9670658682634731,0.005988023952095809,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,high,Je-Jw,Je,Jw,334,-4.0,-3.9221556886227544,-7.0,-1.0,0.1377245508982036,0.7964071856287425,0.0658682634730539,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,P-V,P,V,333,-1.0,-1.006006006006006,-3.0,1.0,0.3063063063063063,0.5885885885885885,0.10510510510510511,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,P-H,P,H,333,1.0,0.5405405405405406,-1.0,2.0,0.5225225225225225,0.3123123123123123,0.16516516516516516,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,P-Je,P,Je,333,-2.0,-2.4624624624624625,-4.0,0.0,0.12012012012012012,0.7357357357357357,0.14414414414414414,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,P-Jw,P,Jw,333,-4.0,-4.918918918918919,-8.0,-2.0,0.04504504504504504,0.8948948948948949,0.06006006006006006,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,V-H,V,H,333,2.0,1.5465465465465464,0.0,3.0,0.6936936936936937,0.15015015015015015,0.15615615615615616,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,V-Je,V,Je,333,-1.0,-1.4564564564564564,-3.0,1.0,0.26426426426426425,0.5705705705705706,0.16516516516516516,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,V-Jw,V,Jw,333,-4.0,-3.9129129129129128,-6.0,-1.0,0.11411411411411411,0.8288288288288288,0.057057057057057055,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,H-Je,H,Je,333,-3.0,-3.003003003003003,-5.0,-1.0,0.057057057057057055,0.8558558558558559,0.08708708708708708,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,H-Jw,H,Jw,333,-5.0,-5.45945945945946,-7.0,-3.0,0.036036036036036036,0.93993993993994,0.024024024024024024,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,low,Je-Jw,Je,Jw,333,-2.0,-2.4564564564564564,-5.0,1.0,0.26126126126126126,0.6636636636636637,0.07507507507507508,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,P-V,P,V,333,2.0,2.036036036036036,0.0,4.0,0.6846846846846847,0.21021021021021022,0.10510510510510511,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,P-H,P,H,333,2.0,2.1921921921921923,1.0,4.0,0.7777777777777778,0.11411411411411411,0.10810810810810811,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,P-Je,P,Je,332,-2.0,-1.927710843373494,-4.0,0.0,0.19879518072289157,0.6807228915662651,0.12048192771084337,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,P-Jw,P,Jw,333,-4.0,-4.927927927927928,-8.0,-2.0,0.07807807807807808,0.8558558558558559,0.06606606606606606,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,V-H,V,H,333,0.0,0.15615615615615616,-1.0,2.0,0.46546546546546547,0.3213213213213213,0.2132132132132132,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,V-Je,V,Je,332,-4.0,-3.960843373493976,-6.0,-1.75,0.08734939759036145,0.8343373493975904,0.0783132530120482,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,V-Jw,V,Jw,333,-7.0,-6.963963963963964,-9.0,-5.0,0.018018018018018018,0.96996996996997,0.012012012012012012,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,H-Je,H,Je,332,-4.0,-4.114457831325301,-6.0,-2.0,0.03614457831325301,0.9367469879518072,0.02710843373493976,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,H-Jw,H,Jw,333,-7.0,-7.12012012012012,-10.0,-5.0,0.015015015015015015,0.975975975975976,0.009009009009009009,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_Jw_vs_V_delta_peak,Jw-V,original_priority,True,mid,Je-Jw,Je,Jw,332,-3.0,-3.0090361445783134,-6.0,0.0,0.22590361445783133,0.6596385542168675,0.1144578313253012,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,P-V,P,V,334,5.0,5.167664670658683,2.0,8.0,0.8832335329341318,0.08682634730538923,0.029940119760479042,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,P-H,P,H,334,4.0,4.574850299401198,3.0,6.0,0.9401197604790419,0.05089820359281437,0.008982035928143712,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,P-Je,P,Je,334,-0.5,-0.36826347305389223,-2.0,2.0,0.3652694610778443,0.5,0.1347305389221557,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,P-Jw,P,Jw,334,-3.0,-3.3922155688622753,-6.0,-1.0,0.1467065868263473,0.7544910179640718,0.09880239520958084,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,V-H,V,H,334,0.0,-0.592814371257485,-2.0,1.0,0.3383233532934132,0.4940119760479042,0.16766467065868262,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,V-Je,V,Je,334,-5.0,-5.5359281437125745,-8.0,-3.0,0.041916167664670656,0.9161676646706587,0.041916167664670656,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,V-Jw,V,Jw,334,-8.0,-8.559880239520957,-12.0,-6.0,0.014970059880239521,0.9820359281437125,0.0029940119760479044,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,H-Je,H,Je,334,-5.0,-4.9431137724550895,-7.0,-3.0,0.011976047904191617,0.9670658682634731,0.020958083832335328,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,H-Jw,H,Jw,334,-7.5,-7.967065868263473,-11.0,-5.0,0.011976047904191617,0.9850299401197605,0.0029940119760479044,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,high,Je-Jw,Je,Jw,334,-2.5,-3.0239520958083834,-6.0,0.0,0.20658682634730538,0.6916167664670658,0.10179640718562874,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,P-V,P,V,333,-2.0,-1.4684684684684686,-3.0,1.0,0.26426426426426425,0.6366366366366366,0.0990990990990991,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,P-H,P,H,333,0.0,-0.2702702702702703,-1.0,1.0,0.35735735735735735,0.4264264264264264,0.21621621621621623,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,P-Je,P,Je,333,-3.0,-3.4294294294294296,-5.0,-1.0,0.06306306306306306,0.8348348348348348,0.1021021021021021,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,P-Jw,P,Jw,333,-6.0,-6.615615615615615,-10.0,-4.0,0.04504504504504504,0.9279279279279279,0.02702702702702703,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,V-H,V,H,333,1.0,1.1981981981981982,0.0,2.0,0.6156156156156156,0.17117117117117117,0.2132132132132132,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,V-Je,V,Je,333,-2.0,-1.960960960960961,-5.0,0.0,0.22822822822822822,0.6336336336336337,0.13813813813813813,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,V-Jw,V,Jw,333,-5.0,-5.147147147147147,-8.0,-2.0,0.0960960960960961,0.8648648648648649,0.03903903903903904,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,H-Je,H,Je,333,-3.0,-3.159159159159159,-5.0,-1.0,0.07807807807807808,0.8408408408408409,0.08108108108108109,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,H-Jw,H,Jw,333,-6.0,-6.345345345345345,-10.0,-4.0,0.04804804804804805,0.924924924924925,0.02702702702702703,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,low,Je-Jw,Je,Jw,333,-3.0,-3.186186186186186,-6.0,0.0,0.21921921921921922,0.7267267267267268,0.05405405405405406,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,P-V,P,V,333,2.0,1.6396396396396395,0.0,3.0,0.6456456456456456,0.23123123123123124,0.12312312312312312,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,P-H,P,H,333,2.0,2.021021021021021,1.0,3.0,0.8318318318318318,0.07807807807807808,0.09009009009009009,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,P-Je,P,Je,332,-2.0,-1.9849397590361446,-4.0,0.0,0.20180722891566266,0.6656626506024096,0.13253012048192772,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,P-Jw,P,Jw,333,-4.0,-5.156156156156156,-8.0,-2.0,0.05405405405405406,0.8858858858858859,0.06006006006006006,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,V-H,V,H,333,0.0,0.3813813813813814,-1.0,2.0,0.46846846846846846,0.3123123123123123,0.21921921921921922,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,V-Je,V,Je,332,-4.0,-3.6204819277108435,-6.0,-1.0,0.12951807228915663,0.7831325301204819,0.08734939759036145,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,V-Jw,V,Jw,333,-7.0,-6.7957957957957955,-10.0,-4.0,0.04504504504504504,0.918918918918919,0.036036036036036036,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,H-Je,H,Je,332,-4.0,-4.0,-6.0,-2.0,0.02108433734939759,0.9367469879518072,0.04216867469879518,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,H-Jw,H,Jw,333,-7.0,-7.177177177177177,-10.0,-5.0,0.018018018018018018,0.972972972972973,0.009009009009009009,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_H_delta_peak,P-H,added_all_pair,False,mid,Je-Jw,Je,Jw,332,-3.0,-3.180722891566265,-6.0,0.0,0.19879518072289157,0.7018072289156626,0.09939759036144578,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,P-V,P,V,334,3.0,3.341317365269461,0.0,6.0,0.7275449101796407,0.17964071856287425,0.09281437125748503,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,P-H,P,H,334,3.0,3.302395209580838,1.0,5.0,0.8562874251497006,0.05389221556886228,0.08982035928143713,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,P-Je,P,Je,334,0.0,0.1347305389221557,-1.0,1.0,0.38922155688622756,0.44011976047904194,0.17065868263473055,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,P-Jw,P,Jw,334,-3.0,-3.8263473053892216,-7.0,-1.0,0.11377245508982035,0.7784431137724551,0.10778443113772455,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,V-H,V,H,334,0.0,-0.038922155688622756,-1.0,2.0,0.4161676646706587,0.4251497005988024,0.15868263473053892,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,V-Je,V,Je,334,-3.0,-3.2065868263473054,-6.0,-1.0,0.1497005988023952,0.7604790419161677,0.08982035928143713,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,V-Jw,V,Jw,334,-7.0,-7.167664670658683,-10.0,-4.0,0.03293413173652695,0.9341317365269461,0.03293413173652695,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,H-Je,H,Je,334,-3.0,-3.1676646706586826,-5.0,-2.0,0.04790419161676647,0.8892215568862275,0.06287425149700598,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,H-Jw,H,Jw,334,-7.0,-7.12874251497006,-10.0,-4.25,0.014970059880239521,0.9790419161676647,0.005988023952095809,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,high,Je-Jw,Je,Jw,334,-3.0,-3.961077844311377,-7.0,-1.0,0.1437125748502994,0.781437125748503,0.0748502994011976,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,P-V,P,V,333,0.0,-0.06906906906906907,-3.0,3.0,0.45045045045045046,0.4804804804804805,0.06906906906906907,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,P-H,P,H,333,1.0,0.6606606606606606,-1.0,3.0,0.5195195195195195,0.36036036036036034,0.12012012012012012,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,P-Je,P,Je,333,-4.0,-4.087087087087087,-6.0,-2.0,0.06606606606606606,0.8708708708708709,0.06306306306306306,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,P-Jw,P,Jw,333,-5.0,-6.048048048048048,-9.0,-3.0,0.057057057057057055,0.9129129129129129,0.03003003003003003,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,V-H,V,H,333,1.0,0.7297297297297297,-1.0,2.0,0.5225225225225225,0.25825825825825827,0.21921921921921922,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,V-Je,V,Je,333,-5.0,-4.018018018018018,-7.0,-2.0,0.1111111111111111,0.8078078078078078,0.08108108108108109,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,V-Jw,V,Jw,333,-6.0,-5.978978978978979,-9.0,-4.0,0.07807807807807808,0.8948948948948949,0.02702702702702703,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,H-Je,H,Je,333,-5.0,-4.747747747747748,-7.0,-3.0,0.03303303303303303,0.9369369369369369,0.03003003003003003,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,H-Jw,H,Jw,333,-7.0,-6.708708708708708,-10.0,-4.0,0.042042042042042045,0.933933933933934,0.024024024024024024,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,low,Je-Jw,Je,Jw,333,-2.0,-1.960960960960961,-5.0,1.0,0.3123123123123123,0.6156156156156156,0.07207207207207207,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,P-V,P,V,333,2.0,2.0720720720720722,-1.0,4.0,0.6156156156156156,0.29429429429429427,0.09009009009009009,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,P-H,P,H,333,2.0,2.3663663663663663,1.0,4.0,0.7537537537537538,0.14114114114114115,0.10510510510510511,A_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,P-Je,P,Je,332,-2.0,-1.8313253012048192,-3.0,0.0,0.1746987951807229,0.6897590361445783,0.1355421686746988,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,P-Jw,P,Jw,333,-5.0,-5.288288288288288,-9.0,-2.0,0.07507507507507508,0.8768768768768769,0.04804804804804805,B_earlier,0.0,strict_99,direction_specific_99,stable,False
W113,W113_P_vs_Je_delta_peak,P-Je,added_all_pair,False,mid,V-H,V,H,333,0.0,0.29429429429429427,-1.0,2.0,0.48348348348348347,0.29429429429429427,0.2222222222222222,A_earlier,0.0,strict_99,direction_specific_99,stable,False
