lineage_id,lineage_day,lineage_month_day,lineage_status,lineage_strict_accepted_flag,lineage_strict_accepted_window_id,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,input_source,object,baseline_candidate_id,baseline_candidate_day,baseline_candidate_source,baseline_object_support_class,assigned_candidate_available,assignment_class,candidate_selection_basis,assigned_candidate_id,assigned_candidate_day,assigned_candidate_date,assigned_peak_score,assigned_registry_rank,object_support_class,nearest_joint_candidate_day,nearest_joint_lineage_status,nearest_joint_derived_window_id,nearest_strict_accepted_window_id,was_v10_window_conditioned_main_peak,v10_window_id_if_main,candidate_provenance_class,distance_to_lineage_day,distance_to_baseline_object_candidate,candidate_shift_class
W113,113,07-23,strict_accepted_main_window,True,W113,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Jw,CP003,104,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,103.0,07-13,26.06239929223212,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,10.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P,CP008,126,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP009,127.0,08-06,7.341666282365475,9.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,5.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,V,CP008,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,136.0,08-15,8.812563882722559,8.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,4.0,0.0,SAME_DAY
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,H,CP007,129,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,129.0,08-08,6.689327019465169,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,0.0,SAME_DAY
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Je,CP007,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP010,135.0,08-14,14.392614005398078,10.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Jw,CP004,130,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP008,129.0,08-08,22.37972944098088,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P,CP009,138,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP010,139.0,08-18,5.751588487249499,10.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,4.0,1.0,STRICT_SHIFT_LE_2D
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,V,CP008,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,136.0,08-15,8.812563882722559,8.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,H,CP007,129,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,129.0,08-08,6.689327019465169,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,6.0,0.0,SAME_DAY
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Je,CP007,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP010,135.0,08-14,14.392614005398078,10.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Jw,CP004,130,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP008,129.0,08-08,22.37972944098088,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,6.0,1.0,STRICT_SHIFT_LE_2D
W160,160,09-08,strict_accepted_main_window,True,W160,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P,CP010,158,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP011,156.0,09-04,22.813662883626154,11.0,object_strong_candidate,160.0,strict_accepted_main_window,W007,W160,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,4.0,2.0,STRICT_SHIFT_LE_2D
W160,160,09-08,strict_accepted_main_window,True,W160,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,V,CP009,161,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP009,160.0,09-08,33.98296933948518,9.0,object_candidate,160.0,strict_accepted_main_window,W007,W160,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
W160,160,09-08,strict_accepted_main_window,True,W160,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,H,CP008,155,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP010,155.0,09-03,11.350321255957892,10.0,object_candidate,160.0,strict_accepted_main_window,W007,W160,True,W160,BASELINE_MAIN_CANDIDATE,5.0,0.0,SAME_DAY
W160,160,09-08,strict_accepted_main_window,True,W160,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Je,CP008,162,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP011,162.0,09-10,21.80814488214796,11.0,object_strong_candidate,160.0,strict_accepted_main_window,W007,W160,True,W160,BASELINE_MAIN_CANDIDATE,2.0,0.0,SAME_DAY
W160,160,09-08,strict_accepted_main_window,True,W160,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Jw,CP005,152,V10_WINDOW_CONDITIONED_MAIN,object_weak_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP009,152.0,08-31,11.573393322640026,9.0,object_weak_candidate,160.0,strict_accepted_main_window,W007,W160,True,W160,BASELINE_MAIN_CANDIDATE,8.0,0.0,SAME_DAY
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P,CP001,18,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP001,17.0,04-18,7.133886742964521,1.0,object_weak_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,V,CP001,16,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP001,15.0,04-16,6.362855189009034,1.0,object_weak_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,H,CP001,19,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP001,18.0,04-19,18.65741936340934,1.0,object_weak_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Je,CP001,26,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP002,26.0,04-27,6.6822926075612825,2.0,object_candidate,18.0,derived_non_strict_candidate_window,W001,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,8.0,0.0,SAME_DAY
J018_W001,18,04-19,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Jw,CP001,41,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP004,42.0,05-13,13.120268545897307,4.0,object_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,24.0,1.0,STRICT_SHIFT_LE_2D
W045,45,05-16,strict_accepted_main_window,True,W045,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P,CP003,45,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP003,44.0,05-15,29.17037074045308,3.0,object_strong_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
W045,45,05-16,strict_accepted_main_window,True,W045,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,V,CP003,45,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP003,45.0,05-16,18.993627615402808,3.0,object_strong_candidate,45.0,strict_accepted_main_window,W002,W045,True,W045,BASELINE_MAIN_CANDIDATE,0.0,0.0,SAME_DAY
W045,45,05-16,strict_accepted_main_window,True,W045,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,H,CP002,35,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP002,35.0,05-06,10.552832836710133,2.0,object_candidate,45.0,strict_accepted_main_window,W002,W045,True,W045,BASELINE_MAIN_CANDIDATE,10.0,0.0,SAME_DAY
W045,45,05-16,strict_accepted_main_window,True,W045,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Je,CP003,46,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP004,46.0,05-17,13.666413880755227,4.0,object_strong_candidate,45.0,strict_accepted_main_window,W002,W045,True,W045,BASELINE_MAIN_CANDIDATE,1.0,0.0,SAME_DAY
W045,45,05-16,strict_accepted_main_window,True,W045,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Jw,CP001,41,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP004,42.0,05-13,13.120268545897307,4.0,object_candidate,45.0,strict_accepted_main_window,W002,W045,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P,CP005,82,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,83.0,06-23,60.37754947823497,6.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,2.0,1.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,V,CP005,80,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP005,78.0,06-18,20.93257346617979,5.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,2.0,STRICT_SHIFT_LE_2D
W081,81,06-21,strict_accepted_main_window,True,W081,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,H,CP004,77,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP005,77.0,06-17,13.724355549586724,5.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,True,W081,BASELINE_MAIN_CANDIDATE,4.0,0.0,SAME_DAY
W081,81,06-21,strict_accepted_main_window,True,W081,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Je,CP004,81,V10_WINDOW_CONDITIONED_MAIN,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,baseline,CP005,78.0,06-18,6.086808007890182,5.0,object_weak_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,3.0,MATCH_SHIFT_LE_5D
W081,81,06-21,strict_accepted_main_window,True,W081,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Jw,CP002,83,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP005,82.0,06-22,15.071386334086837,5.0,object_candidate,81.0,strict_accepted_main_window,W003,W081,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P,CP006,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP007,97.0,07-07,35.17721997269659,7.0,object_weak_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,2.0,STRICT_SHIFT_LE_2D
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,V,CP006,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,96.0,07-06,12.777883479576964,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,H,CP005,95,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP006,95.0,07-05,16.231351929979546,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Je,CP005,94,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_weak_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,baseline,CP007,91.0,07-01,7.338271192726849,7.0,object_weak_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,5.0,3.0,MATCH_SHIFT_LE_5D
J096_W004,96,07-06,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Jw,CP003,104,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,103.0,07-13,26.06239929223212,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,7.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P,CP007,113,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP008,114.0,07-24,29.524618928300885,8.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,V,CP007,114,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP007,113.0,07-23,21.86886162871764,7.0,object_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,1.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,H,CP006,115,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP007,113.0,07-23,36.64765223117155,7.0,object_strong_candidate,113.0,strict_accepted_main_window,W005,W113,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,0.0,2.0,STRICT_SHIFT_LE_2D
W113,113,07-23,strict_accepted_main_window,True,W113,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Je,CP006,111,V10_WINDOW_CONDITIONED_MAIN,object_strong_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP009,111.0,07-21,17.987174088123133,9.0,object_strong_candidate,113.0,strict_accepted_main_window,W005,W113,True,W113,BASELINE_MAIN_CANDIDATE,2.0,0.0,SAME_DAY
W113,113,07-23,strict_accepted_main_window,True,W113,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Jw,CP003,104,V10_WINDOW_CONDITIONED_MAIN,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP006,103.0,07-13,26.06239929223212,6.0,object_candidate,96.0,derived_non_strict_candidate_window,W004,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,10.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P,CP008,126,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP009,127.0,08-06,7.341666282365475,9.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,5.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,V,CP008,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,136.0,08-15,8.812563882722559,8.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,4.0,0.0,SAME_DAY
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,H,CP007,129,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,129.0,08-08,6.689327019465169,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,0.0,SAME_DAY
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Je,CP007,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP010,135.0,08-14,14.392614005398078,10.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
J132_W006,132,08-11,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,Jw,CP004,130,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP008,129.0,08-08,22.37972944098088,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,3.0,1.0,STRICT_SHIFT_LE_2D
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P,CP009,138,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,baseline,CP010,139.0,08-18,5.751588487249499,10.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,4.0,1.0,STRICT_SHIFT_LE_2D
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,V,CP008,136,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,136.0,08-15,8.812563882722559,8.0,object_candidate,135.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,1.0,0.0,SAME_DAY
J135_W006,135,08-14,derived_non_strict_candidate_window,False,,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,H,CP007,129,OBJECT_NATIVE_NEAREST_TO_LINEAGE,object_candidate,True,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,baseline,CP008,129.0,08-08,6.689327019465169,8.0,object_candidate,132.0,derived_non_strict_candidate_window,W006,,False,,BASELINE_OBJECT_NATIVE_CANDIDATE,6.0,0.0,SAME_DAY
